code,name,version,setup_v72,setup_v71_compat,confidence,setup_reason,auction_setup_type,regime,entry_tag,entry_reason,final_score,today_signal_raw,auction_strength,theme_strength_t0,hotness_score,t1_multiplier,regime_multiplier,risk_penalty,risk_flag,action_type,action_quality,action_reason,action_score,action_priority,action_confidence,action_tags,theme_is_broad,trade_date,dailyline_found,prev_close,day_open,day_high,day_low,day_close,auction_pct,open_pct,close_pct,excess_return,matched_plate,matched_tags,t0_plate_strength_raw,source_evidence_score,source_family_count,qiangchou_primary_signal,qiangchou_920_925_rank,qiangchou_last_second_rank,auction_amount_wan,net_pressure,fengdan_status,anchors,score_weight_auction,score_weight_theme,score_weight_hotness,theme_best_theme,theme_matched,theme_matched_via,theme_matched_plate,theme_matched_tags,theme_strength_raw,theme_plate_pct,theme_inflow_pct,theme_limitup_count_pct,theme_yesterday_plate_rank,theme_history_label,theme_streak_days,theme_no_theme_base_applied,theme_broad_theme_cap_applied,theme_ignored_fields,auction_alpha_score,auction_source_evidence_score,auction_price_intent_score,auction_money_intent_score,auction_orderbook_quality_score,auction_resonance_score,auction_liquidity_score,auction_risk_multiplier,auction_tradability_multiplier,auction_liquidity_multiplier,auction_amount_multiplier,auction_amount_missing,auction_setup_type_detail,auction_source_family_count,auction_top_rank_family_count,auction_source_families,auction_risk_flags,auction_turnover_pct,auction_turnover_state,auction_latest_change_pct,auction_net_pressure,auction_amount_pressure,auction_vratio_rank,auction_qiangchou_rank,auction_qiangchou_grab_rank,auction_qiangchou_920_925_rank,auction_qiangchou_last_second_rank,auction_qiangchou_primary_signal,auction_net_amount_rank,auction_fengdan_rank,auction_fengdan_status,auction_fengdan_consume_type,auction_fengdan_behavior_reason,auction_fengdan_amount_915_yi,auction_fengdan_amount_920_yi,auction_fengdan_amount_925_yi,auction_fengdan_ratio_920_915,auction_fengdan_ratio_925_920,auction_hits_count,signal_matched_plate,signal_matched_tags,signal_t0_plate_strength_raw,label_longtou_status,label_cashflow_continuity,label_tech_profile,stock_t1_label,stock_t1_reason,stock_t1_super_ratio,stock_t1_main_inflow_wan,stock_t1_float_market_value_yi,stock_t1_super_ratio_3day,stock_t1_main_inflow_wan_3day,cashflow_raw_label,cashflow_raw_today_wan,cashflow_raw_three_wan,cashflow_raw_five_wan,cashflow_raw_ten_wan,cashflow_raw_effective_min_wan_per_day,tech_raw_label,tech_raw_profile,tech_raw_reason,tech_raw_ma20,tech_raw_vol_ma20,tech_raw_vol_ratio_t1,tech_raw_volume_ratio,tech_raw_distance_to_ma20,tech_raw_pct_to_recent_high,tech_raw_pct_chg_t1,tech_raw_churn_type,risk_main_flow_wan,risk_heavy_outflow,risk_outflow_ratio,risk_float_market_value_yi,risk_outflow_method,risk_t1_review_context_used,t1_adjustments_json,auction_detail_json,signal_summary_json,label_snapshot_json,theme_detail_json,risk_detail_json,derived_performance_json
000880,潍柴重机,,T0-ROTATE,B,high,theme_strength_plus_auction_confirm,SUSTAINED_PLUS_LAST_SECOND,cold,normal,normal,63.06,78.83,70.69,100.0,,1.0,0.8,1.0,False,AUCTION_FOLLOW,main_attack,healthy_cost_auction_follow_through,73.99,10,high,"[""broad_theme"", ""multi_source"", ""sustained_qiangchou""]",True,2026-05-20,False,,,,,,7.14,,,,,,,,,,,,,,,,,,,并购重组,,plate_tag,并购重组,"[""并购重组""]",,,,,0.0,,0,False,,"[""主力流入"", ""涨停数量"", ""T-1题材惯性""]",,32.76,75.0,100.0,45.0,82.5,100.0,1.0,1.0,1.15,,,,3,3,"[""qiangchou_920_925"", ""qiangchou_last_second"", ""net_amount""]",[],,healthy_turnover,7.14,0.004178335535006605,0.007289299867899604,33,8,8,8,1,9:20-9:25,10,,none,,missing_row,,,,,,3,并购重组,"[""并购重组""]",1537.0,none,neutral,healthy,miss,missing_in_cashflow_today,,,,,,neutral,,,40000.0,,300.0,healthy,,,30.7685,29976370.9,1.165109416230235,1.165109416230235,0.046524854965305534,0.02924329213144404,2.7113,none,0.0,False,,,absolute_fallback,False,"[{""key"": ""t1_review_context_disabled"", ""value"": 0.0}]","{""auction_strength"": 70.69, ""auction_strength_v8"": 70.69, ""legacy_max_base"": 85.0, ""auction_alpha_score"": 61.47, ""source_evidence_score"": 32.76, ""price_intent_score"": 75.0, ""money_intent_score"": 100.0, ""orderbook_quality_score"": 45.0, ""resonance_score"": 82.5, ""liquidity_score"": 100.0, ""risk_multiplier"": 1.0, ""tradability_multiplier"": 1.0, ""liquidity_multiplier"": 1.15, ""auction_amount_multiplier"": 1.0, ""auction_amount_missing"": false, ""auction_setup_type"": ""SUSTAINED_PLUS_LAST_SECOND"", ""source_family_count"": 3, ""top_rank_family_count"": 3, ""source_families"": [""qiangchou_920_925"", ""qiangchou_last_second"", ""net_amount""], ""risk_flags"": [], ""auction_amount_wan"": 5518.0, ""auction_turnover_pct"": 0.7, ""turnover_state"": ""healthy_turnover"", ""latest_change_pct"": 7.14, ""net_pressure"": 0.004178335535006605, ""amount_pressure"": 0.007289299867899604, ""vratio_rank"": 33, ""qiangchou_rank"": 8, ""qiangchou_grab_rank"": 8, ""qiangchou_920_925_rank"": 8, ""qiangchou_last_second_rank"": 1, ""qiangchou_primary_signal"": ""9:20-9:25"", ""net_amount_rank"": 10, ""fengdan_rank"": null, ""fengdan_status"": ""none"", ""fengdan_consume_type"": null, ""fengdan_behavior_reason"": ""missing_row"", ""entry_tag"": ""normal"", ""entry_reason"": ""normal"", ""fengdan_amount_915_yi"": null, ""fengdan_amount_920_yi"": null, ""fengdan_amount_925_yi"": null, ""fengdan_ratio_920_915"": null, ""fengdan_ratio_925_920"": null, ""hits_count"": 3}","{""setup_reason"": ""theme_strength_plus_auction_confirm"", ""auction_setup_type"": ""SUSTAINED_PLUS_LAST_SECOND"", ""source_evidence_score"": 32.76, ""auction_alpha_score"": 61.47, ""price_intent_score"": 75.0, ""money_intent_score"": 100.0, ""orderbook_quality_score"": 45.0, ""liquidity_score"": 100.0, ""risk_multiplier"": 1.0, ""tradability_multiplier"": 1.0, ""qiangchou_primary_signal"": ""9:20-9:25"", ""qiangchou_920_925_rank"": 8, ""qiangchou_last_second_rank"": 1, ""auction_amount_wan"": 5518.0, ""net_pressure"": 0.004178335535006605, ""fengdan_status"": ""none"", ""matched_tags"": [""并购重组""], ""matched_plate"": ""并购重组"", ""t0_plate_strength_raw"": 1537.0, ""hotness_score"": null}","{""longtou_status"": ""none"", ""cashflow_continuity"": ""neutral"", ""tech_profile"": ""healthy"", ""stock_t1"": {""label"": ""miss"", ""reason"": ""missing_in_cashflow_today"", ""super_ratio"": null, ""main_inflow_wan"": null, ""float_market_value_wan"": null, ""float_market_value_yi"": null}, ""cashflow_raw"": {""label"": ""neutral"", ""today_wan"": null, ""three_wan"": null, ""five_wan"": 40000.0, ""ten_wan"": null, ""effective_min_wan_per_day"": 300.0}, ""tech_raw"": {""label"": ""healthy"", ""tech_profile"": ""healthy"", ""ma20"": 30.7685, ""vol_ma20"": 29976370.9, ""vol_ratio_t1"": 1.165109416230235, ""volume_ratio"": 1.165109416230235, ""distance_to_ma20"": 0.046524854965305534, ""pct_to_recent_high"": 0.02924329213144404, ""pct_chg_t1"": 2.7113, ""pct_chg"": 2.7113, ""churn_type"": ""none""}, ""daily_rows"": null}","{""best_theme"": ""并购重组"", ""theme_strength_t0"": 100.0, ""theme_matched"": true, ""matched_tags"": [""并购重组""], ""t0_plate_pct"": 100.0, ""t0_plate_strength_raw"": 1537.0, ""t0_inflow_pct"": 0.0, ""t0_limitup_count_pct"": 0.0, ""yesterday_plate_rank"": 0.0, ""matched_via"": ""plate_tag"", ""matched_plate"": ""并购重组"", ""theme_history_label"": ""ignored"", ""streak_days"": 0, ""no_theme_base_applied"": false, ""broad_theme_cap_applied"": null, ""ignored_fields"": [""主力流入"", ""涨停数量"", ""T-1题材惯性""]}","{""main_flow_wan"": 0.0, ""heavy_outflow"": false, ""outflow_ratio"": null, ""float_market_value_yi"": null, ""outflow_method"": ""absolute_fallback"", ""t1_review_context_used"": false}","{""auction_pct"": 7.14, ""dailyline_found"": false}"
603108,润达医疗,,T0-GENERAL,C2,low,weak_or_single_factor_watch,GENERAL_WATCH,cold,normal,normal,48.48,57.04,55.9,60.0,,1.0,0.85,1.0,False,MOMENTUM_CATCHUP,momentum,strong_auction_momentum_incomplete_theme_or_source,58.36,15,high,"[""incomplete_source_evidence""]",False,2026-05-20,False,,,,,,4.64,,,,,,,,,,,,,,,,,,,AI医疗,,plate_tag,AI应用,"[""AI医疗"", ""AI应用""]",,,,,0.0,,0,False,,"[""主力流入"", ""涨停数量"", ""T-1题材惯性""]",,0.31,100.0,100.0,45.0,17.5,100.0,1.0,1.0,1.15,,,,1,0,"[""net_amount""]",[],,healthy_turnover,4.64,0.002386904761904762,0.0069866071428571425,,,,,,,27,,none,,missing_row,,,,,,1,AI应用,"[""AI医疗"", ""AI应用""]",47.0,none,neutral,breakout,miss,missing_in_cashflow_today,,,,,,neutral,,27700.0,,,300.0,breakout,,,13.602499999999997,20268484.95,3.002987847890427,3.002987847890427,0.10788458004043398,0.0,10.0,none,0.0,False,,,absolute_fallback,False,"[{""key"": ""t1_review_context_disabled"", ""value"": 0.0}]","{""auction_strength"": 55.9, ""auction_strength_v8"": 55.9, ""legacy_max_base"": 13.33, ""auction_alpha_score"": 48.61, ""source_evidence_score"": 0.31, ""price_intent_score"": 100.0, ""money_intent_score"": 100.0, ""orderbook_quality_score"": 45.0, ""resonance_score"": 17.5, ""liquidity_score"": 100.0, ""risk_multiplier"": 1.0, ""tradability_multiplier"": 1.0, ""liquidity_multiplier"": 1.15, ""auction_amount_multiplier"": 1.0, ""auction_amount_missing"": false, ""auction_setup_type"": ""GENERAL_WATCH"", ""source_family_count"": 1, ""top_rank_family_count"": 0, ""source_families"": [""net_amount""], ""risk_flags"": [], ""auction_amount_wan"": 4695.0, ""auction_turnover_pct"": 0.7, ""turnover_state"": ""healthy_turnover"", ""latest_change_pct"": 4.64, ""net_pressure"": 0.002386904761904762, ""amount_pressure"": 0.0069866071428571425, ""vratio_rank"": null, ""qiangchou_rank"": null, ""qiangchou_grab_rank"": null, ""qiangchou_920_925_rank"": null, ""qiangchou_last_second_rank"": null, ""qiangchou_primary_signal"": null, ""net_amount_rank"": 27, ""fengdan_rank"": null, ""fengdan_status"": ""none"", ""fengdan_consume_type"": null, ""fengdan_behavior_reason"": ""missing_row"", ""entry_tag"": ""normal"", ""entry_reason"": ""normal"", ""fengdan_amount_915_yi"": null, ""fengdan_amount_920_yi"": null, ""fengdan_amount_925_yi"": null, ""fengdan_ratio_920_915"": null, ""fengdan_ratio_925_920"": null, ""hits_count"": 1}","{""setup_reason"": ""weak_or_single_factor_watch"", ""auction_setup_type"": ""GENERAL_WATCH"", ""source_evidence_score"": 0.31, ""auction_alpha_score"": 48.61, ""price_intent_score"": 100.0, ""money_intent_score"": 100.0, ""orderbook_quality_score"": 45.0, ""liquidity_score"": 100.0, ""risk_multiplier"": 1.0, ""tradability_multiplier"": 1.0, ""qiangchou_primary_signal"": null, ""qiangchou_920_925_rank"": null, ""qiangchou_last_second_rank"": null, ""auction_amount_wan"": 4695.0, ""net_pressure"": 0.002386904761904762, ""fengdan_status"": ""none"", ""matched_tags"": [""AI医疗"", ""AI应用""], ""matched_plate"": ""AI应用"", ""t0_plate_strength_raw"": 47.0, ""hotness_score"": null}","{""longtou_status"": ""none"", ""cashflow_continuity"": ""neutral"", ""tech_profile"": ""breakout"", ""stock_t1"": {""label"": ""miss"", ""reason"": ""missing_in_cashflow_today"", ""super_ratio"": null, ""main_inflow_wan"": null, ""float_market_value_wan"": null, ""float_market_value_yi"": null}, ""cashflow_raw"": {""label"": ""neutral"", ""today_wan"": null, ""three_wan"": 27700.0, ""five_wan"": null, ""ten_wan"": null, ""effective_min_wan_per_day"": 300.0}, ""tech_raw"": {""label"": ""breakout"", ""tech_profile"": ""breakout"", ""ma20"": 13.602499999999997, ""vol_ma20"": 20268484.95, ""vol_ratio_t1"": 3.002987847890427, ""volume_ratio"": 3.002987847890427, ""distance_to_ma20"": 0.10788458004043398, ""pct_to_recent_high"": 0.0, ""pct_chg_t1"": 10.0, ""pct_chg"": 10.0, ""churn_type"": ""none""}, ""daily_rows"": null}","{""best_theme"": ""AI医疗"", ""theme_strength_t0"": 60.0, ""theme_matched"": true, ""matched_tags"": [""AI医疗"", ""AI应用""], ""t0_plate_pct"": 60.0, ""t0_plate_strength_raw"": 47.0, ""t0_inflow_pct"": 0.0, ""t0_limitup_count_pct"": 0.0, ""yesterday_plate_rank"": 0.0, ""matched_via"": ""plate_tag"", ""matched_plate"": ""AI应用"", ""theme_history_label"": ""ignored"", ""streak_days"": 0, ""no_theme_base_applied"": false, ""broad_theme_cap_applied"": null, ""ignored_fields"": [""主力流入"", ""涨停数量"", ""T-1题材惯性""]}","{""main_flow_wan"": 0.0, ""heavy_outflow"": false, ""outflow_ratio"": null, ""float_market_value_yi"": null, ""outflow_method"": ""absolute_fallback"", ""t1_review_context_used"": false}","{""auction_pct"": 4.64, ""dailyline_found"": false}"
688449,联芸科技,,T0-GENERAL,C2,low,weak_or_single_factor_watch,GENERAL_WATCH,cold,normal,normal,37.4,45.83,55.76,20.0,,0.96,0.85,1.0,False,MOMENTUM_CATCHUP,momentum,strong_auction_momentum_incomplete_theme_or_source,58.15,15,high,"[""incomplete_source_evidence""]",False,2026-05-20,False,,,,,,5.65,,,,,,,,,,,,,,,,,,,,,miss,,[],,,,,0.0,,0,True,,"[""主力流入"", ""涨停数量"", ""T-1题材惯性""]",,2.38,100.0,95.78,45.0,17.5,100.0,1.0,1.0,1.15,,,,1,0,"[""net_amount""]",[],,healthy_turnover,5.65,0.0017188006482982171,0.0047147487844408425,34,,,,,,18,,none,,missing_row,,,,,,1,,[],0.0,none,neutral,weak,miss,missing_in_cashflow_today,,,,,,neutral,,,,,300.0,weak,,,53.04549999999999,14933026.85,1.408788734616117,1.408788734616117,0.3298017739487802,0.029444138690148603,5.2993,none,0.0,False,,,absolute_fallback,False,"[{""key"": ""tech_breakdown"", ""value"": -0.04}, {""key"": ""t1_review_context_disabled"", ""value"": 0.0}]","{""auction_strength"": 55.76, ""auction_strength_v8"": 55.76, ""legacy_max_base"": 43.33, ""auction_alpha_score"": 48.49, ""source_evidence_score"": 2.38, ""price_intent_score"": 100.0, ""money_intent_score"": 95.78, ""orderbook_quality_score"": 45.0, ""resonance_score"": 17.5, ""liquidity_score"": 100.0, ""risk_multiplier"": 1.0, ""tradability_multiplier"": 1.0, ""liquidity_multiplier"": 1.15, ""auction_amount_multiplier"": 1.0, ""auction_amount_missing"": false, ""auction_setup_type"": ""GENERAL_WATCH"", ""source_family_count"": 1, ""top_rank_family_count"": 0, ""source_families"": [""net_amount""], ""risk_flags"": [], ""auction_amount_wan"": 5818.0, ""auction_turnover_pct"": 0.47, ""turnover_state"": ""healthy_turnover"", ""latest_change_pct"": 5.65, ""net_pressure"": 0.0017188006482982171, ""amount_pressure"": 0.0047147487844408425, ""vratio_rank"": 34, ""qiangchou_rank"": null, ""qiangchou_grab_rank"": null, ""qiangchou_920_925_rank"": null, ""qiangchou_last_second_rank"": null, ""qiangchou_primary_signal"": null, ""net_amount_rank"": 18, ""fengdan_rank"": null, ""fengdan_status"": ""none"", ""fengdan_consume_type"": null, ""fengdan_behavior_reason"": ""missing_row"", ""entry_tag"": ""normal"", ""entry_reason"": ""normal"", ""fengdan_amount_915_yi"": null, ""fengdan_amount_920_yi"": null, ""fengdan_amount_925_yi"": null, ""fengdan_ratio_920_915"": null, ""fengdan_ratio_925_920"": null, ""hits_count"": 1}","{""setup_reason"": ""weak_or_single_factor_watch"", ""auction_setup_type"": ""GENERAL_WATCH"", ""source_evidence_score"": 2.38, ""auction_alpha_score"": 48.49, ""price_intent_score"": 100.0, ""money_intent_score"": 95.78, ""orderbook_quality_score"": 45.0, ""liquidity_score"": 100.0, ""risk_multiplier"": 1.0, ""tradability_multiplier"": 1.0, ""qiangchou_primary_signal"": null, ""qiangchou_920_925_rank"": null, ""qiangchou_last_second_rank"": null, ""auction_amount_wan"": 5818.0, ""net_pressure"": 0.0017188006482982171, ""fengdan_status"": ""none"", ""matched_tags"": [], ""matched_plate"": """", ""t0_plate_strength_raw"": 0.0, ""hotness_score"": null}","{""longtou_status"": ""none"", ""cashflow_continuity"": ""neutral"", ""tech_profile"": ""weak"", ""stock_t1"": {""label"": ""miss"", ""reason"": ""missing_in_cashflow_today"", ""super_ratio"": null, ""main_inflow_wan"": null, ""float_market_value_wan"": null, ""float_market_value_yi"": null}, ""cashflow_raw"": {""label"": ""neutral"", ""today_wan"": null, ""three_wan"": null, ""five_wan"": null, ""ten_wan"": null, ""effective_min_wan_per_day"": 300.0}, ""tech_raw"": {""label"": ""weak"", ""tech_profile"": ""weak"", ""ma20"": 53.04549999999999, ""vol_ma20"": 14933026.85, ""vol_ratio_t1"": 1.408788734616117, ""volume_ratio"": 1.408788734616117, ""distance_to_ma20"": 0.3298017739487802, ""pct_to_recent_high"": 0.029444138690148603, ""pct_chg_t1"": 5.2993, ""pct_chg"": 5.2993, ""churn_type"": ""none""}, ""daily_rows"": null}","{""best_theme"": null, ""theme_strength_t0"": 20.0, ""theme_matched"": false, ""matched_tags"": [], ""t0_plate_pct"": 0.0, ""t0_plate_strength_raw"": 0.0, ""t0_inflow_pct"": 0.0, ""t0_limitup_count_pct"": 0.0, ""yesterday_plate_rank"": 0.0, ""theme_history_label"": ""ignored"", ""streak_days"": 0, ""matched_via"": ""miss"", ""matched_plate"": """", ""no_theme_base_applied"": true, ""broad_theme_cap_applied"": null, ""ignored_fields"": [""主力流入"", ""涨停数量"", ""T-1题材惯性""]}","{""main_flow_wan"": 0.0, ""heavy_outflow"": false, ""outflow_ratio"": null, ""float_market_value_yi"": null, ""outflow_method"": ""absolute_fallback"", ""t1_review_context_used"": false}","{""auction_pct"": 5.65, ""dailyline_found"": false}"
001896,豫能控股,,T0-GENERAL,C2,low,weak_or_single_factor_watch,GENERAL_WATCH,cold,normal,normal,39.77,46.79,53.71,20.0,68.8,1.0,0.85,1.0,False,MOMENTUM_CATCHUP,momentum,strong_auction_momentum_incomplete_theme_or_source,57.21,15,medium,"[""sustained_qiangchou"", ""incomplete_source_evidence""]",False,2026-05-20,False,,,,,,2.29,,,,,,,,,,,,,,,,,,,,,miss,,[],,,,,0.0,,0,True,,"[""主力流入"", ""涨停数量"", ""T-1题材惯性""]",,1.07,100.0,89.14,45.0,17.5,100.0,1.0,1.0,1.15,,,,1,0,"[""qiangchou_920_925""]",[],,healthy_turnover,2.29,0.0012760084925690022,0.006314225053078556,,24,24,24,,9:20-9:25,45,,none,,missing_row,,,,,,1,,[],0.0,none,neutral,cooling,hit_top_retail,,0.9214402618657938,61100.0,,,,neutral,61100.0,,29000.0,,300.0,cooling,,,16.676000000000002,185023986.65,0.7279100425760932,0.7279100425760932,-0.02914367953945794,0.16546391752577308,9.9864,none,61100.0,False,,,absolute_fallback,False,"[{""key"": ""t1_review_context_disabled"", ""value"": 0.0}]","{""auction_strength"": 53.71, ""auction_strength_v8"": 53.71, ""legacy_max_base"": 23.33, ""auction_alpha_score"": 46.7, ""source_evidence_score"": 1.07, ""price_intent_score"": 100.0, ""money_intent_score"": 89.14, ""orderbook_quality_score"": 45.0, ""resonance_score"": 17.5, ""liquidity_score"": 100.0, ""risk_multiplier"": 1.0, ""tradability_multiplier"": 1.0, ""liquidity_multiplier"": 1.15, ""auction_amount_multiplier"": 1.0, ""auction_amount_missing"": false, ""auction_setup_type"": ""GENERAL_WATCH"", ""source_family_count"": 1, ""top_rank_family_count"": 0, ""source_families"": [""qiangchou_920_925""], ""risk_flags"": [], ""auction_amount_wan"": 5948.0, ""auction_turnover_pct"": 0.62, ""turnover_state"": ""healthy_turnover"", ""latest_change_pct"": 2.29, ""net_pressure"": 0.0012760084925690022, ""amount_pressure"": 0.006314225053078556, ""vratio_rank"": null, ""qiangchou_rank"": 24, ""qiangchou_grab_rank"": 24, ""qiangchou_920_925_rank"": 24, ""qiangchou_last_second_rank"": null, ""qiangchou_primary_signal"": ""9:20-9:25"", ""net_amount_rank"": 45, ""fengdan_rank"": null, ""fengdan_status"": ""none"", ""fengdan_consume_type"": null, ""fengdan_behavior_reason"": ""missing_row"", ""entry_tag"": ""normal"", ""entry_reason"": ""normal"", ""fengdan_amount_915_yi"": null, ""fengdan_amount_920_yi"": null, ""fengdan_amount_925_yi"": null, ""fengdan_ratio_920_915"": null, ""fengdan_ratio_925_920"": null, ""hits_count"": 1}","{""setup_reason"": ""weak_or_single_factor_watch"", ""auction_setup_type"": ""GENERAL_WATCH"", ""source_evidence_score"": 1.07, ""auction_alpha_score"": 46.7, ""price_intent_score"": 100.0, ""money_intent_score"": 89.14, ""orderbook_quality_score"": 45.0, ""liquidity_score"": 100.0, ""risk_multiplier"": 1.0, ""tradability_multiplier"": 1.0, ""qiangchou_primary_signal"": ""9:20-9:25"", ""qiangchou_920_925_rank"": 24, ""qiangchou_last_second_rank"": null, ""auction_amount_wan"": 5948.0, ""net_pressure"": 0.0012760084925690022, ""fengdan_status"": ""none"", ""matched_tags"": [], ""matched_plate"": """", ""t0_plate_strength_raw"": 0.0, ""hotness_score"": 68.8}","{""longtou_status"": ""none"", ""cashflow_continuity"": ""neutral"", ""tech_profile"": ""cooling"", ""stock_t1"": {""label"": ""hit_top_retail"", ""reason"": """", ""super_ratio"": 0.9214402618657938, ""main_inflow_wan"": 61100.0, ""float_market_value_wan"": null, ""float_market_value_yi"": null, ""super_ratio_3day"": null, ""main_inflow_wan_3day"": null}, ""cashflow_raw"": {""label"": ""neutral"", ""today_wan"": 61100.0, ""three_wan"": null, ""five_wan"": 29000.0, ""ten_wan"": null, ""effective_min_wan_per_day"": 300.0}, ""tech_raw"": {""label"": ""cooling"", ""tech_profile"": ""cooling"", ""ma20"": 16.676000000000002, ""vol_ma20"": 185023986.65, ""vol_ratio_t1"": 0.7279100425760932, ""volume_ratio"": 0.7279100425760932, ""distance_to_ma20"": -0.02914367953945794, ""pct_to_recent_high"": 0.16546391752577308, ""pct_chg_t1"": 9.9864, ""pct_chg"": 9.9864, ""churn_type"": ""none""}, ""daily_rows"": null}","{""best_theme"": null, ""theme_strength_t0"": 20.0, ""theme_matched"": false, ""matched_tags"": [], ""t0_plate_pct"": 0.0, ""t0_plate_strength_raw"": 0.0, ""t0_inflow_pct"": 0.0, ""t0_limitup_count_pct"": 0.0, ""yesterday_plate_rank"": 0.0, ""theme_history_label"": ""ignored"", ""streak_days"": 0, ""matched_via"": ""miss"", ""matched_plate"": """", ""no_theme_base_applied"": true, ""broad_theme_cap_applied"": null, ""ignored_fields"": [""主力流入"", ""涨停数量"", ""T-1题材惯性""]}","{""main_flow_wan"": 61100.0, ""heavy_outflow"": false, ""outflow_ratio"": null, ""float_market_value_yi"": null, ""outflow_method"": ""absolute_fallback"", ""t1_review_context_used"": false}","{""auction_pct"": 2.29, ""dailyline_found"": false}"
